run_id,pair_id,scenario_id,scenario,powertrain,origin_network,traffic_mode,facility_id,retail_id,trip_leg,units_per_case_policy,case_geometry_policy,load_assignment_policy,artifact_mode,payload_lb,ambient_f,traffic_multiplier,queue_delay_minutes,grid_kg_per_kwh,mpg,payload_max_lb_draw,units_per_case_draw_dry,units_per_case_draw_refrigerated,cases_per_pallet_draw_dry,cases_per_pallet_draw_refrigerated,pallet_tare_lb_draw,packing_efficiency_draw_refrigerated,pack_pattern_index_refrigerated,units_per_truck_capacity,cases_per_truck_capacity,assigned_units,assigned_cases,actual_units_loaded,load_fraction,unused_capacity_units,load_unload_min,refuel_stop_min,connector_overhead_min,bundle_dir,route_completed,status,co2_kg_total,source_runs_csv,diesel_gal_total,energy_kwh_total
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4614,DISTRIBUTION_DAVIS_diesel_seed_4614,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,29073.9832546801,44.6308611901886,1.06938367274058,10.6847935062048,0.337027111398756,6.82732344777851,42483.0860211318,2,6,23,10,37.342070133975,0.876735687769232,3,1560,260,1560,260,1560,1,0,35.1769026055249,16.3716769247409,6.55523902848296,,TRUE,OK,4246.09932416254,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4615,DISTRIBUTION_DAVIS_diesel_seed_4615,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,21546.9141555202,94.2330404295725,0.952286014945827,10.0287918829122,0.466747600538079,7.08537742409784,39599.9384902178,2,5,23,11,44.8908389980068,0.920874100601671,2,1196,598,1196,598,1196,1,0,72.2981408230379,15.7766563777408,9.90116390007564,,TRUE,OK,3842.56698527491,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4615,DISTRIBUTION_DAVIS_diesel_seed_4615,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,21546.9141555202,94.2330404295725,0.952286014945827,10.0287918829122,0.466747600538079,7.08537742409784,39599.9384902178,2,5,23,11,44.8908389980068,0.920874100601671,2,1430,286,1430,286,1430,1,0,72.2981408230379,15.7766563777408,9.90116390007564,,TRUE,OK,4331.50812811277,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4616,DISTRIBUTION_DAVIS_diesel_seed_4616,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,16050.0345529328,60.2927759340817,0.962633646492676,10.7814578519277,0.556773850087125,7.24580515630999,43439.1255313766,2,6,24,11,40.8197570820432,0.919319596344149,2,1248,624,1248,624,1248,1,0,52.4744071599577,14.7464251181812,10.1158533801496,,TRUE,OK,3788.5561959677,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4616,DISTRIBUTION_DAVIS_diesel_seed_4616,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,16050.0345529328,60.2927759340817,0.962633646492676,10.7814578519277,0.556773850087125,7.24580515630999,43439.1255313766,2,6,24,11,40.8197570820432,0.919319596344149,2,1716,286,1716,286,1716,1,0,52.4744071599577,14.7464251181812,10.1158533801496,,TRUE,OK,4199.8536078705,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4617,DISTRIBUTION_DAVIS_diesel_seed_4617,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,26915.5287003119,46.9305329014103,0.932813630702233,33.8850726369293,0.478396474061725,7.03742919506337,41916.0438360295,2,5,22,20,44.2033245939671,0.868059675651201,1,1144,572,1144,572,1144,1,0,43.3022489139464,17.0549161381796,6.30996926522441,,TRUE,OK,3859.2617366138,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4617,DISTRIBUTION_DAVIS_diesel_seed_4617,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,26915.5287003119,46.9305329014103,0.932813630702233,33.8850726369293,0.478396474061725,7.03742919506337,41916.0438360295,2,5,22,20,44.2033245939671,0.868059675651201,1,2600,520,2600,520,2600,1,0,43.3022489139464,17.0549161381796,6.30996926522441,,TRUE,OK,4205.77733304964,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4618,DISTRIBUTION_DAVIS_diesel_seed_4618,distribution_davis_prod_diesel_chunk_10,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,19046.7086973632,47.3354291524576,0.936293520437081,22.4086482384244,0.514408387633427,6.64763664720961,43229.0864115177,2,5,23,11,40.498803019103,0.935022454523703,2,1196,598,1196,598,1196,1,0,40.2521190255975,23.5667766671502,7.85498330848635,,TRUE,OK,4004.65045322625,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4618,DISTRIBUTION_DAVIS_diesel_seed_4618,distribution_davis_prod_diesel_chunk_10,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,19046.7086973632,47.3354291524576,0.936293520437081,22.4086482384244,0.514408387633427,6.64763664720961,43229.0864115177,2,5,23,11,40.498803019103,0.935022454523703,2,1430,286,1430,286,1430,1,0,40.2521190255975,23.5667766671502,7.85498330848635,,TRUE,OK,4359.07783617385,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4619,DISTRIBUTION_DAVIS_diesel_seed_4619,distribution_davis_prod_diesel_chunk_10,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,24716.1965196397,97.4518614173417,0.972087225636393,23.1625755441601,0.257129533267044,7.14649662118265,41733.1434096543,2,5,23,21,40.9498600526363,0.895701357101213,1,1196,598,1196,598,1196,1,0,51.8294959470757,20.1324055951423,10.4170479737239,,TRUE,OK,3821.48510453163,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4619,DISTRIBUTION_DAVIS_diesel_seed_4619,distribution_davis_prod_diesel_chunk_10,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,24716.1965196397,97.4518614173417,0.972087225636393,23.1625755441601,0.257129533267044,7.14649662118265,41733.1434096543,2,5,23,21,40.9498600526363,0.895701357101213,1,2730,546,2730,546,2730,1,0,51.8294959470757,20.1324055951423,10.4170479737239,,TRUE,OK,4301.14216969672,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_bev_dry_factory_set_stochastic_4600,DISTRIBUTION_DAVIS_bev_seed_4600,distribution_davis_prod_bev_chunk_1,DISTRIBUTION_DAVIS,bev,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,35192.3376245484,78.4583482278908,0.986957697559528,10.5810453691704,0.414656642656289,7.41341331205615,42668.6855262389,2,6,23,11,41.3344229913317,0.91786045610576,3,1196,598,1196,598,1196,1,0,76.8866762115284,13.2110904526435,5.9363130468878,,TRUE,OK,1862.12871784866,outputs/distribution/local_chunked_run/phase2/bev/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_bev_refrigerated_factory_set_stochastic_4600,DISTRIBUTION_DAVIS_bev_seed_4600,distribution_davis_prod_bev_chunk_1,DISTRIBUTION_DAVIS,bev,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,35192.3376245484,78.4583482278908,0.986957697559528,10.5810453691704,0.414656642656289,7.41341331205615,42668.6855262389,2,6,23,11,41.3344229913317,0.91786045610576,3,1716,286,1716,286,1716,1,0,76.8866762115284,13.2110904526435,5.9363130468878,,TRUE,OK,2159.85884166745,outputs/distribution/local_chunked_run/phase2/bev/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_bev_dry_factory_set_stochastic_4601,DISTRIBUTION_DAVIS_bev_seed_4601,distribution_davis_prod_bev_chunk_1,DISTRIBUTION_DAVIS,bev,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,17875.8772120141,77.3254223238213,0.941985960150906,25.5619590961893,0.406284840481667,7.09562260618548,42180.7273121148,2,6,23,11,47.4594203296158,0.944503848068847,3,1196,598,1196,598,1196,1,0,61.5414746145077,14.8655038696862,7.60306484053722,,TRUE,OK,1484.73533893147,outputs/distribution/local_chunked_run/phase2/bev/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_bev_refrigerated_factory_set_stochastic_4601,DISTRIBUTION_DAVIS_bev_seed_4601,distribution_davis_prod_bev_chunk_1,DISTRIBUTION_DAVIS,bev,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,17875.8772120141,77.3254223238213,0.941985960150906,25.5619590961893,0.406284840481667,7.09562260618548,42180.7273121148,2,6,23,11,47.4594203296158,0.944503848068847,3,1716,286,1716,286,1716,1,0,61.5414746145077,14.8655038696862,7.60306484053722,,TRUE,OK,1762.08627910966,outputs/distribution/local_chunked_run/phase2/bev/route_sim_runs.csv,0,0
