replicate_id,pair_id,scenario_name,powertrain,origin_name,destination_name,reefer_on,shared_seed,traffic_state_id,departure_state_id,ambient_state_id,route_id,base_route_distance_miles,trip_distance_miles,trip_duration_hours,congestion_delay_hours,refrigeration_runtime_hours,diesel_gallons,traction_electricity_kwh,charging_events,charging_energy_kwh,charging_time_hours,total_trip_co2_kg,payload_kg_delivered,energy_density_kcal_per_kg,total_kcal_delivered,co2_per_1000kcal
3,DISTRIBUTION_DAVIS_bev_seed_4602,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4602,stochastic_tm0.9520_qd17.27,seed_4602,ambient_58.25,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,149.237945826889,0.748986843737498,149.237945826889,0,4186.91790025921,17,4484.36778685666,111.231789188967,2117.20590101086,2335.09352076,2091.3806743773,4883569.4621811,0.433536559151403
3,DISTRIBUTION_DAVIS_diesel_seed_4602,refrigerated_diesel,diesel,Texas Plant,"Davis, CA Petco",TRUE,4602,stochastic_tm0.9520_qd17.27,seed_4602,ambient_58.25,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,39.0938184897439,1.06595623300501,39.0938184897439,299.772315168318,0,0,0,0,4436.07225065688,2335.09352076,2091.3806743773,4883569.4621811,0.908366776598615
4,DISTRIBUTION_DAVIS_bev_seed_4603,dry_bev,bev,Kansas Plant,"Davis, CA Petco",FALSE,4603,stochastic_tm1.0053_qd10.75,seed_4603,ambient_97.83,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,93.5648461702639,0.471732205873635,0,0,3894.57744873066,15,3894.57744873066,59.2076491944647,1776.94174852049,16982.4983328,3334.76367010267,56632618.4678006,0.0313766482390497
4,DISTRIBUTION_DAVIS_diesel_seed_4603,dry_diesel,diesel,Kansas Plant,"Davis, CA Petco",FALSE,4603,stochastic_tm1.0053_qd10.75,seed_4603,ambient_97.83,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,34.780892491358,0.179221849779521,0,265.332048843316,0,0,0,0,4083.73821809774,16982.4983328,3334.76367010267,56632618.4678006,0.0721092954658209
4,DISTRIBUTION_DAVIS_bev_seed_4603,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4603,stochastic_tm1.0053_qd10.75,seed_4603,ambient_97.83,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,152.444063246623,0.179221849779521,152.444063246623,0,4065.03803356409,19,4732.52409275652,116.888409640177,2159.26368059233,5837.7338019,2165.05610591314,12639021.2124991,0.170841052031543
4,DISTRIBUTION_DAVIS_diesel_seed_4603,refrigerated_diesel,diesel,Texas Plant,"Davis, CA Petco",TRUE,4603,stochastic_tm1.0053_qd10.75,seed_4603,ambient_97.83,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,37.0688277666576,0.179221849779521,37.0688277666577,312.23896905341,0,0,0,0,5942.22497669434,5837.7338019,2165.05610591314,12639021.2124991,0.470149141835279
5,DISTRIBUTION_DAVIS_bev_seed_4604,dry_bev,bev,Kansas Plant,"Davis, CA Petco",FALSE,4604,stochastic_tm1.0042_qd9.23,seed_4604,ambient_65.32,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,75.6766757618804,0.446586068645812,0,0,3617.21271326907,15,3617.21271326907,41.2826718087439,1546.31118376347,16982.4983328,3212.84865101684,54562196.8594322,0.0283403395165193
5,DISTRIBUTION_DAVIS_diesel_seed_4604,dry_diesel,diesel,Kansas Plant,"Davis, CA Petco",FALSE,4604,stochastic_tm1.0042_qd9.23,seed_4604,ambient_65.32,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,34.7234644666204,0.153865769143817,0,257.098169100283,0,0,0,0,3999.90177460227,16982.4983328,3212.84865101684,54562196.8594322,0.0733090308828136
5,DISTRIBUTION_DAVIS_bev_seed_4604,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4604,stochastic_tm1.0042_qd9.23,seed_4604,ambient_65.32,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,129.45862845532,0.153865769143817,129.45862845532,0,3775.5334047145,16,4144.89793112752,93.8647760104132,1771.88972131752,2335.09352076,1782.55472299853,4162431.984074,0.425686168109653
5,DISTRIBUTION_DAVIS_diesel_seed_4604,refrigerated_diesel,diesel,Texas Plant,"Davis, CA Petco",TRUE,4604,stochastic_tm1.0042_qd9.23,seed_4604,ambient_65.32,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,36.327897717652,0.153865769143817,36.3278977176519,299.876658114284,0,0,0,0,4436.26348093814,2335.09352076,1782.55472299853,4162431.984074,1.06578641955276
6,DISTRIBUTION_DAVIS_bev_seed_4605,dry_bev,bev,Kansas Plant,"Davis, CA Petco",FALSE,4605,stochastic_tm1.0306_qd20.70,seed_4605,ambient_67.93,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,81.8114571799216,0.693949417033979,0,0,3715.431861307,15,3715.431861307,48.2342579788843,926.467369673023,16274.8942356,3277.20767180036,53336208.2466477,0.0173703268404209
6,DISTRIBUTION_DAVIS_diesel_seed_4605,dry_diesel,diesel,Kansas Plant,"Davis, CA Petco",FALSE,4605,stochastic_tm1.0306_qd20.70,seed_4605,ambient_67.93,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,34.5672619365147,0.671992254824801,0,238.196836604748,0,0,0,0,3807.31268647189,16274.8942356,3277.20767180036,53336208.2466477,0.0713832649832431
6,DISTRIBUTION_DAVIS_bev_seed_4605,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4605,stochastic_tm1.0306_qd20.70,seed_4605,ambient_67.93,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,143.156602793198,0.671992254824801,143.156602793198,0,3878.0514769969,16,4261.86015397998,108.147004002389,1062.72285811295,2918.86690095,2155.19144142836,6290716.96359597,0.168935093450058
6,DISTRIBUTION_DAVIS_diesel_seed_4605,refrigerated_diesel,diesel,Texas Plant,"Davis, CA Petco",TRUE,4605,stochastic_tm1.0306_qd20.70,seed_4605,ambient_67.93,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,35.9910797554062,0.569614841812432,35.9910797554062,279.710186634913,0,0,0,0,4230.43572520065,2918.86690095,2155.19144142836,6290716.96359597,0.672488644725545
7,DISTRIBUTION_DAVIS_bev_seed_4606,dry_bev,bev,Kansas Plant,"Davis, CA Petco",FALSE,4606,stochastic_tm0.9967_qd13.47,seed_4606,ambient_75.42,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,130.077130432586,0.224487301683038,0,0,4468.18757628034,17,4468.18757628034,95.7175905439911,2915.97626767812,16982.4983328,3012.52451139784,51160192.492333,0.0569969760789136
7,DISTRIBUTION_DAVIS_diesel_seed_4606,dry_diesel,diesel,Kansas Plant,"Davis, CA Petco",FALSE,4606,stochastic_tm0.9967_qd13.47,seed_4606,ambient_75.42,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,35.4260901858988,0.546449430890441,0,246.555143407128,0,0,0,0,3892.56819447965,16982.4983328,3012.52451139784,51160192.492333,0.0760858785873998
7,DISTRIBUTION_DAVIS_bev_seed_4606,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4606,stochastic_tm0.9967_qd13.47,seed_4606,ambient_75.42,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,92.9354164684097,0.224487301683038,92.9354164684097,0,4663.75432965085,23,5145.1757109459,57.0720042493449,3357.78433873224,2653.5153645,2425.55567016001,6436249.23821967,0.521698929679895
7,DISTRIBUTION_DAVIS_diesel_seed_4606,refrigerated_diesel,diesel,Texas Plant,"Davis, CA Petco",TRUE,4606,stochastic_tm0.9967_qd13.47,seed_4606,ambient_75.42,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,37.0464961205124,0.567198663549396,37.0464961205125,291.694004276862,0,0,0,0,4354.18331056435,2653.5153645,2425.55567016001,6436249.23821967,0.676509431099775
8,DISTRIBUTION_DAVIS_bev_seed_4607,dry_bev,bev,Kansas Plant,"Davis, CA Petco",FALSE,4607,stochastic_tm0.9834_qd38.95,seed_4607,ambient_67.32,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,98.6385607740441,0.649200356659907,0,0,3909.93206303838,15,3909.93206303838,63.8160019166017,1748.66877159262,16274.8942356,3315.09355279827,53952796.9529113,0.0324110865488367
8,DISTRIBUTION_DAVIS_diesel_seed_4607,dry_diesel,diesel,Kansas Plant,"Davis, CA Petco",FALSE,4607,stochastic_tm0.9834_qd38.95,seed_4607,ambient_67.32,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,36.0621352159651,0.649200356659907,0,238.070265238364,0,0,0,0,3806.65776648018,16274.8942356,3315.09355279827,53952796.9529113,0.070555336914276
8,DISTRIBUTION_DAVIS_bev_seed_4607,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4607,stochastic_tm0.9834_qd38.95,seed_4607,ambient_67.32,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,154.709537583267,1.51809074243699,154.709537583267,0,4081.06469935089,17,4476.22313222944,117.493950272086,2001.93545049157,2653.5153645,2401.49541527613,6372404.98221152,0.314156971517025
8,DISTRIBUTION_DAVIS_diesel_seed_4607,refrigerated_diesel,diesel,Texas Plant,"Davis, CA Petco",TRUE,4607,stochastic_tm0.9834_qd38.95,seed_4607,ambient_67.32,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,38.1428632900382,1.0032232492671,38.1428632900382,280.987454517478,0,0,0,0,4243.62510662524,2653.5153645,2401.49541527613,6372404.98221152,0.665937761091968
9,DISTRIBUTION_DAVIS_bev_seed_4608,dry_bev,bev,Kansas Plant,"Davis, CA Petco",FALSE,4608,stochastic_tm1.0408_qd12.63,seed_4608,ambient_67.39,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,94.840540696183,1.51254003561543,0,0,4024.83021600319,15,4024.83021600319,60.635834682766,2351.13922159085,16982.4983328,2901.71244013048,49278326.6767809,0.0477114256945471
9,DISTRIBUTION_DAVIS_diesel_seed_4608,dry_diesel,diesel,Kansas Plant,"Davis, CA Petco",FALSE,4608,stochastic_tm1.0408_qd12.63,seed_4608,ambient_67.39,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,1712.31259444842,1712.2245075939,33.8915316929112,0.489877685764909,0,241.971268873099,0,0,0,0,3846.55400579221,16982.4983328,2901.71244013048,49278326.6767809,0.0780577236524681
9,DISTRIBUTION_DAVIS_bev_seed_4608,refrigerated_bev,bev,Texas Plant,"Davis, CA Petco",TRUE,4608,stochastic_tm1.0408_qd12.63,seed_4608,ambient_67.39,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,1787.2456106339,1787.16634525737,146.503012490014,0.616132598369701,146.503012490014,0,4200.99179489253,17,4579.40408587777,111.754606768936,2675.09832216286,3184.2184374,2746.11635253069,8744234.32097385,0.305927108534408
